,business_id,stars,positive_count,negative_count,sentiment_score_%,keyword,group
33,DOfiulOub9hVPBCtiDl9Fw,4.0,0,0,,seafood,food
34,DbYZpG1O8Qknfk_IqXtHxg,4.0,0,0,,seafood,food
35,DcRfabRzYkddMEUFyPMBgw,3.0,0,0,,seafood,food
36,E6HHiJMCpTkjOsSly3kzeA,4.5,0,0,,seafood,food
37,EZc2myE2mYk2h9JK9qu8gw,4.5,0,0,,seafood,food
38,E_ac8Q20OJD9L8cafCBKaQ,4.0,1,0,100.0,seafood,food
39,EaTbY8HFwwF7i3SjVbHGYw,4.0,0,0,,seafood,food
40,EoLzj1yciIjEZS9ZEJe_kQ,3.0,0,0,,seafood,food
41,FpNhzu3w0XgyedhOLDuK8g,4.5,14,1,93.33333333333331,seafood,food
42,GBD-YjcOD1nG0wv4L0Lvfg,5.0,0,0,,seafood,food
43,H-1qpp_77KggOAr9htUrEw,4.0,5,0,100.0,seafood,food
44,H4Zf42Q3I8JyQ-V5l4dJrg,3.5,0,0,,seafood,food
45,HJ_rOClY2RPrdervYopKmQ,4.0,1,0,100.0,seafood,food
46,Hl_vXTiYLozWo7T9Cq17vw,5.0,0,0,,seafood,food
47,IQFb8aeU7QW-BxpFhGMnlg,4.0,0,0,,seafood,food
48,IZZ7J14VnJGyUqYH1tgT6w,4.5,0,0,,seafood,food
49,IljCDlZnTftfZEruqa4sRQ,4.0,0,0,,seafood,food
50,KSYONgGtrK0nKXfroB-bwg,4.5,24,1,96.0,seafood,food
51,L7-PPe0fj-6U7qq31vjWnQ,4.5,0,0,,seafood,food
52,L9QTAucz_in5f-ufCrvb1Q,3.5,0,0,,seafood,food
53,LIqjZ2fGRbjjMy0ezyuKSQ,3.5,4,0,100.0,seafood,food
54,LtxG9DTXCFpteVkD4SGBlw,4.0,0,0,,seafood,food
55,LuPK46HMxRYEVTXVbBCR1g,4.0,1,0,100.0,seafood,food
56,M2i4sAuljONUy-BSBonkzg,5.0,0,0,,seafood,food
57,MAIfD4kJDCydgoD1l2b_vw,4.0,0,0,,seafood,food
58,OCW1gs6Rjn90_x5EV0PuaA,4.5,0,0,,seafood,food
59,OrU9wTeHJSLMwyGqYg4FAA,4.0,73,1,98.64864864864865,seafood,food
60,POSwCH5XrPTMRILJaNAjAQ,5.0,0,0,,seafood,food
61,PPcz-0UtIJ8O7xDT551y2g,4.5,0,0,,seafood,food
62,PgtqA056auCp5EbcZMbXPQ,3.5,6,0,100.0,seafood,food
63,QBNATcq7Stx9LxcSq16W7w,4.5,0,0,,seafood,food
64,QLHgjBHBoeIUoEvIPvjHnw,4.0,0,0,,seafood,food
65,R93mEcQ1pjq7q3LzShi3ow,5.0,0,0,,seafood,food
66,RNzhLU8zy1L5dBkjRK4xEA,3.5,2,1,66.66666666666667,seafood,food
67,RzgQioExrGZDkY3vNuziOQ,4.0,0,0,,seafood,food
68,S8saWaZlToeNoloR2fMrAQ,4.5,0,0,,seafood,food
69,SZU9c8V2GuREDN5KgyHFJw,4.0,481,5,98.97119341563786,seafood,food
70,SeneXbKmhHhPtzyTDPDnvA,4.0,0,0,,seafood,food
71,Sp4HOjXy-LYV_4yy10L3jg,4.5,0,0,,seafood,food
72,Ss6f5v_t5Vddiaz4ZOxL0g,4.0,0,0,,seafood,food
73,U3grYFIeu6RgAAQgdriHww,4.0,513,14,97.34345351043643,seafood,food
74,UA3HxLprLSOO9J6l1iR2Cg,3.5,0,0,,seafood,food
75,UBK6zb5-XUETfVzYkRTj1Q,4.5,0,0,,seafood,food
76,USVks6B2Xkf0WLmLIiXqMA,3.5,76,3,96.20253164556962,seafood,food
77,V0RzUzlEUc279ZQ6eJ5nzw,2.0,0,0,,seafood,food
78,VJKpVv_l1g943WK6fxwZKQ,3.5,0,0,,seafood,food
79,VfH9vj-kkAiAwvKYCKzQ0g,3.0,0,0,,seafood,food
80,Vg0oTgDyRwi73D5zRywrlg,4.0,0,0,,seafood,food
81,Y0izXh4Dv1_YU68tn43Xiw,4.5,0,0,,seafood,food
82,Y57sylYCgq2VQJuBCnjPfA,4.0,1,0,100.0,seafood,food
83,YiSr-W5BBX6uXnhWPxk82Q,4.0,0,0,,seafood,food
84,ZKi4F9BlA46rLvLyeIE3VA,3.5,0,0,,seafood,food
85,_P-0kP5DboEd5p0OqDorFA,4.5,0,0,,seafood,food
86,_dNk5IpkVVyN2nWMXTA2eA,4.5,0,0,,seafood,food
87,apmw_lkLdwWbeYiI9ysdJg,4.5,0,0,,seafood,food
88,b5hxsRw76UUXcotxlCipuQ,3.5,3,0,100.0,seafood,food
89,c-W17u2jiFOD2H_d6uo-bQ,4.5,0,0,,seafood,food
90,cAbdvzqtFLaAAMFIyPf2AA,4.0,15,0,100.0,seafood,food
91,cQDwJjslebJv5Co7gCm2Yw,4.0,0,0,,seafood,food
92,c_a38vt6v2tRq-VjdTZHZw,4.0,1,0,100.0,seafood,food
93,cyaDjqjhtRbpd5Og5dFoZg,2.5,0,0,,seafood,food
94,d0E938M2_4kcuULUdnj-Xw,4.5,0,0,,seafood,food
95,df_UStxBFDYNSd-ngoR1-w,4.5,0,0,,seafood,food
96,dutm97q2F4a6RV6YQ0uLHw,5.0,0,0,,seafood,food
97,e76uCbhmK8oqAtYAkxB2Qg,4.5,0,0,,seafood,food
98,eHRzuUXA2jrR99ecioWU4g,3.5,0,0,,seafood,food
99,eL4lyE7LNoXEMvpcJ8WNVw,4.0,0,0,,seafood,food
100,eX7o_-s5TmDT-DMfTV4cmw,4.0,3,0,100.0,seafood,food
101,fO89arPgWzq_1YYQYLS4Yw,4.5,0,0,,seafood,food
102,fiQxkb1pfPpvrr0oYYYBcA,5.0,0,0,,seafood,food
103,fnGZspqyamRremXor0sAyg,4.0,0,0,,seafood,food
104,fqStx0SvwMFChX_HIdUeEQ,4.0,2,0,100.0,seafood,food
105,g0lCOgLkkByZrhmwYzP5KA,4.5,0,0,,seafood,food
106,g6VJ6y-AzDGQy0Gj91UvUw,4.0,0,0,,seafood,food
107,gLNf3zUydIKc_cvUll-6gw,5.0,0,0,,seafood,food
108,gYrHa4CckDjgOQc5B-yTKA,4.0,0,0,,seafood,food
109,gdEZfd6RFXYmmXX71RDvbA,4.5,0,0,,seafood,food
110,gkqfm6mTim9Rwopwjayc8w,5.0,0,0,,seafood,food
111,iBBV8vesQ8fo2IQA7an1JA,4.0,22,0,100.0,seafood,food
112,iBTc6XKgW5HESEZIii-G4g,4.5,0,0,,seafood,food
113,ixROUxJqrczeYUT0z0MCHg,5.0,0,0,,seafood,food
114,j1yb8y-jFwpG_hW9AH3PrQ,5.0,0,0,,seafood,food
115,j8c8WFqySY1eybnkJfgjSg,4.0,0,0,,seafood,food
116,jKocMyXjEqgb9dL9S5vrEA,4.0,0,0,,seafood,food
117,jMlE4wvspc0J-oN-SYUjQw,4.5,0,0,,seafood,food
118,j_m8zce-jSRQn5JmC633GQ,4.5,0,0,,seafood,food
119,jfRq1KtjEGyPoMo9HZVw2Q,3.5,1,0,100.0,seafood,food
120,kBqyg_L_Xn9jQTCHYODbRg,5.0,1,0,100.0,seafood,food
121,krTxH1a9kzWgwvt3PVH8pQ,4.5,7,1,87.5,seafood,food
122,kwqXOtLCbNjgvwuMj4H1AQ,4.5,0,0,,seafood,food
123,kwtKZ3fzM5jlR8Z7KIA17g,5.0,0,0,,seafood,food
124,l6rgXoUfz4Wh_lAGxDiNaA,5.0,0,0,,seafood,food
125,m4xrhESFLaA7PiddXeg2aw,3.5,1,0,100.0,seafood,food
126,nhOMsw22-rz9kXSKwBZYAQ,4.0,0,0,,seafood,food
127,o4IiNbNybcy-L4vzTSoDJw,4.0,14,1,93.33333333333331,seafood,food
128,oGDGlUbOjHxmmCh8ZYcDCg,4.0,4,0,100.0,seafood,food
129,oTcezJoCe30NrwiNFsoLXQ,4.5,1,1,50.0,seafood,food
130,oinV9xrSkR3b_T8sK1nsqg,3.5,1,0,100.0,seafood,food
131,omnCKxL0f_akh0eYeJxjDg,4.0,0,0,,seafood,food
132,pKSB4wXLiS8rd1cAEgD8oA,4.5,0,0,,seafood,food
133,pQh2GzkAnbLKiDqEpxcylQ,5.0,0,0,,seafood,food
134,pqF3WkYktbR28uk2PSR7Rg,4.0,0,0,,seafood,food
135,q-1ICFSqs2MwDGfe5tX-SQ,4.0,0,0,,seafood,food
136,q75UQjNm6AEK4XNnkDLxTQ,4.0,2,0,100.0,seafood,food
137,qUyU8Amr1NjuE3TBFs2n4A,5.0,0,0,,seafood,food
138,qVitsouI4aBiYx1_Fjn0Pg,4.0,0,0,,seafood,food
139,r2IhvKZQ_wLR5mLBnPOilg,4.5,0,0,,seafood,food
140,s-iUpeKVCuPd5m4OJ3HixQ,4.0,0,0,,seafood,food
141,sZHLbLnw1vwHF1xDzuV1iw,4.5,0,0,,seafood,food
142,sj2o49ZCq2iJlZxDNrHDaA,4.5,0,0,,seafood,food
143,sjWf71VmU5HIwqX8RGCLJw,4.5,0,0,,seafood,food
144,sk0IM8koYo1o9-k_rpkmxQ,4.5,0,0,,seafood,food
145,sz5SMsTOTAshdfsaK98-TA,4.0,3,0,100.0,seafood,food
146,tZnPqmwGcLjYeBdwyvhazg,4.0,0,0,,seafood,food
147,thlyktt2c7v1DyOpSVSibw,4.0,0,0,,seafood,food
148,tthy48ZIX_wfY8Dy0Dvg6w,4.5,2,0,100.0,seafood,food
149,vgDl4_ZjoLLIU2ZPL83GIg,4.0,0,0,,seafood,food
150,vsrryxBR2Jykl71qa1H6SQ,4.0,1,0,100.0,seafood,food
151,w8AxfAjNq7wU5jHmpLSpNg,3.5,0,0,,seafood,food
152,wK2IixmZUOEFGz1QZqR99Q,4.0,0,0,,seafood,food
153,wMZAnrfwV-qHiV5zdTSrzw,4.0,0,0,,seafood,food
154,x2ly0NsSTMmMpljpdIZdYA,4.5,11,1,91.66666666666669,seafood,food
155,xRapA2lG7mjJ6eOqHmxe-A,4.0,0,0,,seafood,food
156,xTYLUPg8Xg-z3cYoPpcJqQ,4.5,0,0,,seafood,food
157,yLqFm4epPkbkPpan9gmEjA,4.0,0,0,,seafood,food
158,ySRkAFddd1tCUzRDjbECdg,4.0,0,0,,seafood,food
159,ycbmvmBYk4w_ZmdrPL0tBQ,4.0,0,0,,seafood,food
160,ywXa1pDqHPe9tOPx0yJFUg,3.0,0,0,,seafood,food
161,zbrIMldF_O1ZQ0vpUaaa8A,4.0,55,1,98.21428571428572,seafood,food
162,zkMqKD6IZPcU10g0a2APmg,4.5,0,0,,seafood,food
0,-BdYhP-12elmFV7oB1iv4A,5.0,3,0,100.0,salad,food
1,-e8RwknT5szoLk9uBZjzcw,4.0,0,0,,salad,food
2,-ujBP1Dw0j1-Ffaz97-LXQ,4.0,2,0,100.0,salad,food
3,0CHIbqSkGWBr2KMkIUocEA,3.5,9,0,100.0,salad,food
4,0ac5lGA_0wdKDnib3y59Xg,4.0,5,0,100.0,salad,food
5,0it-2gWk_gyuZyEMQzBBuQ,4.0,16,0,100.0,salad,food
6,0t1pU_Ky3Jvgq5Ya_OC1pA,4.5,2,1,66.66666666666667,salad,food
7,1FURjeGJi_LBXcJQg8eskw,4.5,18,0,100.0,salad,food
8,1xsBRB203LiYLcC3mktfdA,4.0,0,0,,salad,food
9,2YnQAJdeFrcgPa8MqIYcDg,3.5,9,1,90.0,salad,food
10,2l-spLLGUzRiZg8dF623Nw,4.0,6,0,100.0,salad,food
11,2nk4hq2oRfym8ROQ5iS47g,4.5,0,0,,salad,food
12,3Wy21heeDm8h2tSZfcj6OA,4.5,35,0,100.0,salad,food
13,45D7B9CqiUTTPUFcqmLx5Q,4.5,13,0,100.0,salad,food
14,4FdsX3MbkcdBRAr1aymF6A,4.5,1,0,100.0,salad,food
15,4IqrY1mXK65HgrrgkpE-cw,4.5,0,0,,salad,food
16,4KAuy-zNBxD9QvnkldwEww,4.0,1,0,100.0,salad,food
17,4kfbEcAMepvkjt3H7INYBg,4.5,0,0,,salad,food
18,4xhGQGdGqU60BIznBjqnuA,4.0,0,0,,salad,food
19,52ov7d0148JvYG78_c-Bsw,4.0,2,0,100.0,salad,food
20,5bDjg02rlg6ODEUT-UQT-A,3.5,0,0,,salad,food
21,5uNCvNy9L6peKeKP1RRPyg,3.5,2,3,40.0,salad,food
22,64Rl3pT4Md4-8ckeaNVZCQ,3.5,9,0,100.0,salad,food
23,6HTGlttrzCMsuGBHO1ZGiw,4.5,10,0,100.0,salad,food
24,7yR4oQcapZBKCkRLB3Isig,2.5,0,0,,salad,food
25,8Lbz0hfE4MWzd7yDu9atBA,5.0,4,0,100.0,salad,food
26,8Vo6LN9gqULhXzoxj5k6kQ,4.5,26,0,100.0,salad,food
27,9xW7LsJpyhVZFRb6z9xorg,4.0,5,2,71.42857142857143,salad,food
28,A7Uwcr1BjasB6BWke1hrfA,5.0,0,0,,salad,food
29,AV3XPH1iv8PKSO6mrnYgLg,4.5,0,0,,salad,food
30,Bm-NlFiZWMCwmmz9B_rlCA,4.0,1,0,100.0,salad,food
31,Bo-GGwQNcLVwyKeYkbfAYg,5.0,0,0,,salad,food
32,DD3TxygdxBxKh9gbjCuLDA,4.5,0,0,,salad,food
33,DOfiulOub9hVPBCtiDl9Fw,4.0,61,1,98.38709677419357,salad,food
34,DbYZpG1O8Qknfk_IqXtHxg,4.0,0,0,,salad,food
35,DcRfabRzYkddMEUFyPMBgw,3.0,1,0,100.0,salad,food
36,E6HHiJMCpTkjOsSly3kzeA,4.5,0,0,,salad,food
37,EZc2myE2mYk2h9JK9qu8gw,4.5,46,0,100.0,salad,food
38,E_ac8Q20OJD9L8cafCBKaQ,4.0,5,0,100.0,salad,food
39,EaTbY8HFwwF7i3SjVbHGYw,4.0,8,1,88.88888888888889,salad,food
40,EoLzj1yciIjEZS9ZEJe_kQ,3.0,5,0,100.0,salad,food
41,FpNhzu3w0XgyedhOLDuK8g,4.5,11,0,100.0,salad,food
42,GBD-YjcOD1nG0wv4L0Lvfg,5.0,0,0,,salad,food
43,H-1qpp_77KggOAr9htUrEw,4.0,5,1,83.33333333333333,salad,food
44,H4Zf42Q3I8JyQ-V5l4dJrg,3.5,8,0,100.0,salad,food
45,HJ_rOClY2RPrdervYopKmQ,4.0,1,0,100.0,salad,food
46,Hl_vXTiYLozWo7T9Cq17vw,5.0,0,0,,salad,food
47,IQFb8aeU7QW-BxpFhGMnlg,4.0,2,0,100.0,salad,food
48,IZZ7J14VnJGyUqYH1tgT6w,4.5,8,0,100.0,salad,food
49,IljCDlZnTftfZEruqa4sRQ,4.0,0,0,,salad,food
50,KSYONgGtrK0nKXfroB-bwg,4.5,9,0,100.0,salad,food
51,L7-PPe0fj-6U7qq31vjWnQ,4.5,3,0,100.0,salad,food
52,L9QTAucz_in5f-ufCrvb1Q,3.5,6,0,100.0,salad,food
53,LIqjZ2fGRbjjMy0ezyuKSQ,3.5,2,0,100.0,salad,food
54,LtxG9DTXCFpteVkD4SGBlw,4.0,0,0,,salad,food
55,LuPK46HMxRYEVTXVbBCR1g,4.0,14,0,100.0,salad,food
56,M2i4sAuljONUy-BSBonkzg,5.0,0,0,,salad,food
57,MAIfD4kJDCydgoD1l2b_vw,4.0,0,0,,salad,food
58,OCW1gs6Rjn90_x5EV0PuaA,4.5,0,0,,salad,food
59,OrU9wTeHJSLMwyGqYg4FAA,4.0,18,0,100.0,salad,food
60,POSwCH5XrPTMRILJaNAjAQ,5.0,0,0,,salad,food
61,PPcz-0UtIJ8O7xDT551y2g,4.5,6,0,100.0,salad,food
62,PgtqA056auCp5EbcZMbXPQ,3.5,15,0,100.0,salad,food
63,QBNATcq7Stx9LxcSq16W7w,4.5,0,0,,salad,food
64,QLHgjBHBoeIUoEvIPvjHnw,4.0,12,1,92.3076923076923,salad,food
65,R93mEcQ1pjq7q3LzShi3ow,5.0,0,0,,salad,food
66,RNzhLU8zy1L5dBkjRK4xEA,3.5,8,3,72.72727272727273,salad,food
67,RzgQioExrGZDkY3vNuziOQ,4.0,0,0,,salad,food
68,S8saWaZlToeNoloR2fMrAQ,4.5,0,0,,salad,food
69,SZU9c8V2GuREDN5KgyHFJw,4.0,32,0,100.0,salad,food
70,SeneXbKmhHhPtzyTDPDnvA,4.0,0,0,,salad,food
71,Sp4HOjXy-LYV_4yy10L3jg,4.5,0,0,,salad,food
72,Ss6f5v_t5Vddiaz4ZOxL0g,4.0,14,0,100.0,salad,food
73,U3grYFIeu6RgAAQgdriHww,4.0,84,1,98.82352941176472,salad,food
74,UA3HxLprLSOO9J6l1iR2Cg,3.5,5,0,100.0,salad,food
75,UBK6zb5-XUETfVzYkRTj1Q,4.5,0,0,,salad,food
76,USVks6B2Xkf0WLmLIiXqMA,3.5,20,0,100.0,salad,food
77,V0RzUzlEUc279ZQ6eJ5nzw,2.0,0,0,,salad,food
78,VJKpVv_l1g943WK6fxwZKQ,3.5,0,0,,salad,food
79,VfH9vj-kkAiAwvKYCKzQ0g,3.0,0,0,,salad,food
80,Vg0oTgDyRwi73D5zRywrlg,4.0,0,0,,salad,food
81,Y0izXh4Dv1_YU68tn43Xiw,4.5,2,0,100.0,salad,food
82,Y57sylYCgq2VQJuBCnjPfA,4.0,1,0,100.0,salad,food
83,YiSr-W5BBX6uXnhWPxk82Q,4.0,3,2,60.0,salad,food
84,ZKi4F9BlA46rLvLyeIE3VA,3.5,16,0,100.0,salad,food
85,_P-0kP5DboEd5p0OqDorFA,4.5,0,0,,salad,food
86,_dNk5IpkVVyN2nWMXTA2eA,4.5,0,0,,salad,food
87,apmw_lkLdwWbeYiI9ysdJg,4.5,1,0,100.0,salad,food
88,b5hxsRw76UUXcotxlCipuQ,3.5,7,0,100.0,salad,food
89,c-W17u2jiFOD2H_d6uo-bQ,4.5,0,0,,salad,food
90,cAbdvzqtFLaAAMFIyPf2AA,4.0,27,0,100.0,salad,food
91,cQDwJjslebJv5Co7gCm2Yw,4.0,2,0,100.0,salad,food
92,c_a38vt6v2tRq-VjdTZHZw,4.0,2,0,100.0,salad,food
93,cyaDjqjhtRbpd5Og5dFoZg,2.5,0,0,,salad,food
94,d0E938M2_4kcuULUdnj-Xw,4.5,4,0,100.0,salad,food
95,df_UStxBFDYNSd-ngoR1-w,4.5,0,0,,salad,food
96,dutm97q2F4a6RV6YQ0uLHw,5.0,0,0,,salad,food
97,e76uCbhmK8oqAtYAkxB2Qg,4.5,0,0,,salad,food
98,eHRzuUXA2jrR99ecioWU4g,3.5,3,0,100.0,salad,food
99,eL4lyE7LNoXEMvpcJ8WNVw,4.0,0,0,,salad,food
100,eX7o_-s5TmDT-DMfTV4cmw,4.0,18,3,85.71428571428571,salad,food
101,fO89arPgWzq_1YYQYLS4Yw,4.5,0,0,,salad,food
102,fiQxkb1pfPpvrr0oYYYBcA,5.0,3,0,100.0,salad,food
103,fnGZspqyamRremXor0sAyg,4.0,2,0,100.0,salad,food
104,fqStx0SvwMFChX_HIdUeEQ,4.0,22,0,100.0,salad,food
105,g0lCOgLkkByZrhmwYzP5KA,4.5,1,0,100.0,salad,food
106,g6VJ6y-AzDGQy0Gj91UvUw,4.0,0,0,,salad,food
107,gLNf3zUydIKc_cvUll-6gw,5.0,0,0,,salad,food
108,gYrHa4CckDjgOQc5B-yTKA,4.0,1,0,100.0,salad,food
109,gdEZfd6RFXYmmXX71RDvbA,4.5,15,1,93.75,salad,food
110,gkqfm6mTim9Rwopwjayc8w,5.0,0,0,,salad,food
111,iBBV8vesQ8fo2IQA7an1JA,4.0,61,0,100.0,salad,food
112,iBTc6XKgW5HESEZIii-G4g,4.5,0,0,,salad,food
113,ixROUxJqrczeYUT0z0MCHg,5.0,0,0,,salad,food
114,j1yb8y-jFwpG_hW9AH3PrQ,5.0,0,0,,salad,food
115,j8c8WFqySY1eybnkJfgjSg,4.0,1,0,100.0,salad,food
116,jKocMyXjEqgb9dL9S5vrEA,4.0,0,0,,salad,food
117,jMlE4wvspc0J-oN-SYUjQw,4.5,0,0,,salad,food
118,j_m8zce-jSRQn5JmC633GQ,4.5,0,0,,salad,food
119,jfRq1KtjEGyPoMo9HZVw2Q,3.5,0,0,,salad,food
120,kBqyg_L_Xn9jQTCHYODbRg,5.0,0,0,,salad,food
121,krTxH1a9kzWgwvt3PVH8pQ,4.5,26,0,100.0,salad,food
122,kwqXOtLCbNjgvwuMj4H1AQ,4.5,0,0,,salad,food
123,kwtKZ3fzM5jlR8Z7KIA17g,5.0,0,0,,salad,food
124,l6rgXoUfz4Wh_lAGxDiNaA,5.0,0,0,,salad,food
125,m4xrhESFLaA7PiddXeg2aw,3.5,11,0,100.0,salad,food
126,nhOMsw22-rz9kXSKwBZYAQ,4.0,0,0,,salad,food
127,o4IiNbNybcy-L4vzTSoDJw,4.0,22,1,95.65217391304348,salad,food
128,oGDGlUbOjHxmmCh8ZYcDCg,4.0,30,2,93.75,salad,food
129,oTcezJoCe30NrwiNFsoLXQ,4.5,6,0,100.0,salad,food
130,oinV9xrSkR3b_T8sK1nsqg,3.5,0,0,,salad,food
131,omnCKxL0f_akh0eYeJxjDg,4.0,8,0,100.0,salad,food
132,pKSB4wXLiS8rd1cAEgD8oA,4.5,0,0,,salad,food
133,pQh2GzkAnbLKiDqEpxcylQ,5.0,0,0,,salad,food
134,pqF3WkYktbR28uk2PSR7Rg,4.0,3,0,100.0,salad,food
135,q-1ICFSqs2MwDGfe5tX-SQ,4.0,14,0,100.0,salad,food
136,q75UQjNm6AEK4XNnkDLxTQ,4.0,0,0,,salad,food
137,qUyU8Amr1NjuE3TBFs2n4A,5.0,0,0,,salad,food
138,qVitsouI4aBiYx1_Fjn0Pg,4.0,12,0,100.0,salad,food
139,r2IhvKZQ_wLR5mLBnPOilg,4.5,84,2,97.67441860465117,salad,food
140,s-iUpeKVCuPd5m4OJ3HixQ,4.0,0,0,,salad,food
141,sZHLbLnw1vwHF1xDzuV1iw,4.5,0,0,,salad,food
142,sj2o49ZCq2iJlZxDNrHDaA,4.5,1,0,100.0,salad,food
143,sjWf71VmU5HIwqX8RGCLJw,4.5,2,0,100.0,salad,food
144,sk0IM8koYo1o9-k_rpkmxQ,4.5,0,0,,salad,food
145,sz5SMsTOTAshdfsaK98-TA,4.0,30,0,100.0,salad,food
146,tZnPqmwGcLjYeBdwyvhazg,4.0,0,0,,salad,food
147,thlyktt2c7v1DyOpSVSibw,4.0,20,0,100.0,salad,food
148,tthy48ZIX_wfY8Dy0Dvg6w,4.5,53,0,100.0,salad,food
149,vgDl4_ZjoLLIU2ZPL83GIg,4.0,0,0,,salad,food
150,vsrryxBR2Jykl71qa1H6SQ,4.0,2,0,100.0,salad,food
151,w8AxfAjNq7wU5jHmpLSpNg,3.5,0,0,,salad,food
152,wK2IixmZUOEFGz1QZqR99Q,4.0,0,0,,salad,food
153,wMZAnrfwV-qHiV5zdTSrzw,4.0,7,1,87.5,salad,food
154,x2ly0NsSTMmMpljpdIZdYA,4.5,16,0,100.0,salad,food
155,xRapA2lG7mjJ6eOqHmxe-A,4.0,5,0,100.0,salad,food
156,xTYLUPg8Xg-z3cYoPpcJqQ,4.5,0,0,,salad,food
157,yLqFm4epPkbkPpan9gmEjA,4.0,0,0,,salad,food
158,ySRkAFddd1tCUzRDjbECdg,4.0,0,0,,salad,food
159,ycbmvmBYk4w_ZmdrPL0tBQ,4.0,2,0,100.0,salad,food
160,ywXa1pDqHPe9tOPx0yJFUg,3.0,0,0,,salad,food
161,zbrIMldF_O1ZQ0vpUaaa8A,4.0,15,1,93.75,salad,food
162,zkMqKD6IZPcU10g0a2APmg,4.5,0,0,,salad,food
0,-BdYhP-12elmFV7oB1iv4A,5.0,0,0,,clam,food
1,-e8RwknT5szoLk9uBZjzcw,4.0,0,0,,clam,food
2,-ujBP1Dw0j1-Ffaz97-LXQ,4.0,0,0,,clam,food
3,0CHIbqSkGWBr2KMkIUocEA,3.5,0,0,,clam,food
4,0ac5lGA_0wdKDnib3y59Xg,4.0,0,0,,clam,food
5,0it-2gWk_gyuZyEMQzBBuQ,4.0,0,0,,clam,food
6,0t1pU_Ky3Jvgq5Ya_OC1pA,4.5,1,0,100.0,clam,food
7,1FURjeGJi_LBXcJQg8eskw,4.5,0,0,,clam,food
8,1xsBRB203LiYLcC3mktfdA,4.0,0,0,,clam,food
9,2YnQAJdeFrcgPa8MqIYcDg,3.5,0,0,,clam,food
10,2l-spLLGUzRiZg8dF623Nw,4.0,0,0,,clam,food
11,2nk4hq2oRfym8ROQ5iS47g,4.5,0,0,,clam,food
12,3Wy21heeDm8h2tSZfcj6OA,4.5,77,2,97.46835443037976,clam,food
13,45D7B9CqiUTTPUFcqmLx5Q,4.5,0,0,,clam,food
14,4FdsX3MbkcdBRAr1aymF6A,4.5,0,0,,clam,food
15,4IqrY1mXK65HgrrgkpE-cw,4.5,0,0,,clam,food
16,4KAuy-zNBxD9QvnkldwEww,4.0,0,0,,clam,food
17,4kfbEcAMepvkjt3H7INYBg,4.5,0,0,,clam,food
18,4xhGQGdGqU60BIznBjqnuA,4.0,0,0,,clam,food
19,52ov7d0148JvYG78_c-Bsw,4.0,0,0,,clam,food
20,5bDjg02rlg6ODEUT-UQT-A,3.5,0,0,,clam,food
21,5uNCvNy9L6peKeKP1RRPyg,3.5,0,0,,clam,food
22,64Rl3pT4Md4-8ckeaNVZCQ,3.5,7,1,87.5,clam,food
23,6HTGlttrzCMsuGBHO1ZGiw,4.5,0,0,,clam,food
24,7yR4oQcapZBKCkRLB3Isig,2.5,0,0,,clam,food
25,8Lbz0hfE4MWzd7yDu9atBA,5.0,0,0,,clam,food
26,8Vo6LN9gqULhXzoxj5k6kQ,4.5,0,0,,clam,food
27,9xW7LsJpyhVZFRb6z9xorg,4.0,2,0,100.0,clam,food
28,A7Uwcr1BjasB6BWke1hrfA,5.0,0,0,,clam,food
29,AV3XPH1iv8PKSO6mrnYgLg,4.5,0,0,,clam,food
30,Bm-NlFiZWMCwmmz9B_rlCA,4.0,0,0,,clam,food
31,Bo-GGwQNcLVwyKeYkbfAYg,5.0,0,0,,clam,food
32,DD3TxygdxBxKh9gbjCuLDA,4.5,0,0,,clam,food
33,DOfiulOub9hVPBCtiDl9Fw,4.0,0,0,,clam,food
34,DbYZpG1O8Qknfk_IqXtHxg,4.0,0,0,,clam,food
35,DcRfabRzYkddMEUFyPMBgw,3.0,0,0,,clam,food
36,E6HHiJMCpTkjOsSly3kzeA,4.5,0,0,,clam,food
37,EZc2myE2mYk2h9JK9qu8gw,4.5,0,0,,clam,food
38,E_ac8Q20OJD9L8cafCBKaQ,4.0,0,0,,clam,food
39,EaTbY8HFwwF7i3SjVbHGYw,4.0,0,0,,clam,food
40,EoLzj1yciIjEZS9ZEJe_kQ,3.0,0,0,,clam,food
41,FpNhzu3w0XgyedhOLDuK8g,4.5,15,2,88.23529411764706,clam,food
42,GBD-YjcOD1nG0wv4L0Lvfg,5.0,0,0,,clam,food
43,H-1qpp_77KggOAr9htUrEw,4.0,0,0,,clam,food
44,H4Zf42Q3I8JyQ-V5l4dJrg,3.5,0,0,,clam,food
45,HJ_rOClY2RPrdervYopKmQ,4.0,0,0,,clam,food
46,Hl_vXTiYLozWo7T9Cq17vw,5.0,0,0,,clam,food
47,IQFb8aeU7QW-BxpFhGMnlg,4.0,1,2,33.333333333333336,clam,food
48,IZZ7J14VnJGyUqYH1tgT6w,4.5,0,0,,clam,food
49,IljCDlZnTftfZEruqa4sRQ,4.0,0,0,,clam,food
50,KSYONgGtrK0nKXfroB-bwg,4.5,4,0,100.0,clam,food
51,L7-PPe0fj-6U7qq31vjWnQ,4.5,1,0,100.0,clam,food
52,L9QTAucz_in5f-ufCrvb1Q,3.5,0,0,,clam,food
53,LIqjZ2fGRbjjMy0ezyuKSQ,3.5,0,0,,clam,food
